,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Score,Country
85.2001,Greece,GRC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,7.3,85
86.2001,Grenada,GRD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,15.6,86
88.2001,Guatemala,GTM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,48.6,88
90.2001,Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,45.6,90
91.2001,High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,10.4,91
93.2001,Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,35.8,93
94.2001,Heavily indebted poor countries (HIPC),HPC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,142.8312708,94
95.2001,Croatia,HRV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,8,95
96.2001,Haiti,HTI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,101.3,96
97.2001,Hungary,HUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,10.5,97
98.2001,Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,49.8,98
100.2001,India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,87.7,100
102.2001,Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,6.9,102
103.2001,"Iran, Islamic Rep.",IRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,32.7,103
104.2001,Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,43.8,104
105.2001,Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,3.8,105
106.2001,Israel,ISR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,6.6,106
107.2001,Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,5.2,107
108.2001,Jamaica,JAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,21.4,108
109.2001,Jordan,JOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,26.9,109
110.2001,Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,4.3,110
111.2001,Kazakhstan,KAZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,41.2,111
112.2001,Kenya,KEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,104.1,112
113.2001,Kyrgyz Republic,KGZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,46.4,113
114.2001,Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,98.7,114
115.2001,Kiribati,KIR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,68.5,115
116.2001,St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,17.8,116
117.2001,"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,6.4,117
119.2001,Kuwait,KWT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,12.5,119
120.2001,Latin America & Caribbean (developing only),LAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,32.1,120
121.2001,Lao PDR,LAO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,113.4,121
122.2001,Lebanon,LBN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,18.8,122
123.2001,Liberia,LBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,169.7,123
124.2001,Libya,LBY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,27.3,124
125.2001,St. Lucia,LCA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,17.6,125
126.2001,Latin America & Caribbean (all income levels),LCN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,30.29136658,126
127.2001,Least developed countries: UN classification,LDC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,133.2253208,127
128.2001,Low income,LIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,143.9,128
130.2001,Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,15.8,130
131.2001,Lower middle income,LMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,89.5,131
132.2001,Low & middle income,LMY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,82.3,132
133.2001,Lesotho,LSO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,118.6,133
134.2001,Lithuania,LTU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,11.3,134
135.2001,Luxembourg,LUX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,4.6,135
136.2001,Latvia,LVA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,16,136
139.2001,Morocco,MAR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,47.9,139
140.2001,Monaco,MCO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,5,140
141.2001,Moldova,MDA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,28.3,141
142.2001,Madagascar,MDG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,103.1,142
143.2001,Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,39.2,143
144.2001,Middle East & North Africa (all income levels),MEA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,40.82794714,144
145.2001,Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,24.1,145
146.2001,Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,41.3,146
147.2001,Middle income,MIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,70.7,147
148.2001,"Macedonia, FYR",MKD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,15.2,148
149.2001,Mali,MLI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,211.2,149
150.2001,Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,7.5,150
151.2001,Myanmar,MMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,79.9,151
152.2001,Middle East & North Africa (developing only),MNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,43.2,152
153.2001,Montenegro,MNE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,13.2,153
154.2001,Mongolia,MNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,58.4,154
156.2001,Mozambique,MOZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,162.5,156
157.2001,Mauritania,MRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,113.1,157
158.2001,Mauritius,MUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,17.1,158
159.2001,Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,161.7,159
160.2001,Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,9.4,160
161.2001,North America,NAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,8.140323638,161
162.2001,Namibia,NAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,76,162
164.2001,Niger,NER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,217.6,164
165.2001,Nigeria,NGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,181.3,165
166.2001,Nicaragua,NIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,38.3,166
167.2001,Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,6.1,167
168.2001,High income: nonOECD,NOC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,20.97586677,168
169.2001,Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,4.7,169
170.2001,Nepal,NPL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,75.9,170
171.2001,New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,7.2,171
172.2001,High income: OECD,OEC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,6.804619512,172
173.2001,OECD members,OED,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,12.25990596,173
174.2001,Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,15.5,174
175.2001,Other small states,OSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,101.7869907,175
176.2001,Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,109.8,176
177.2001,Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,25.4,177
178.2001,Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,35.8,178
179.2001,Philippines,PHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,38.9,179
180.2001,Palau,PLW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,25.9,180
181.2001,Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,77.7,181
182.2001,Poland,POL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,8.8,182
184.2001,"Korea, Dem. Rep.",PRK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,52,184
185.2001,Portugal,PRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,6.7,185
186.2001,Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,32.5,186
187.2001,Pacific island small states,PSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,30.11199956,187
189.2001,Qatar,QAT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,11.9,189
190.2001,Romania,ROU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,25.9,190
191.2001,Russian Federation,RUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,22,191
192.2001,Rwanda,RWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,170.2,192
193.2001,South Asia,SAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,90.1,193
194.2001,Saudi Arabia,SAU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,22,194
195.2001,Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,103.1,195
196.2001,Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,128.4,196
197.2001,Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,3.7,197
198.2001,Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,32.9,198
199.2001,Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,229.9,199
200.2001,El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,30.6,200
201.2001,San Marino,SMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,5.2,201
202.2001,Somalia,SOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,174.4,202
203.2001,Serbia,SRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,12.2,203
204.2001,Sub-Saharan Africa (developing only),SSA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,149.3,204
205.2001,South Sudan,SSD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,173,205
206.2001,Sub-Saharan Africa (all income levels),SSF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,149.7408647,206
207.2001,Small states,SST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,82.62558701,207
208.2001,Sao Tome and Principe,STP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,85.4,208
209.2001,Suriname,SUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,33.3,209
210.2001,Slovak Republic,SVK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,11.3,210
211.2001,Slovenia,SVN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,5.2,211
212.2001,Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,4.1,212
213.2001,Swaziland,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,131.6,213
215.2001,Seychelles,SYC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,14.3,215
216.2001,Syrian Arab Republic,SYR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,22.3,216
218.2001,Chad,TCD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,187.3,218
219.2001,Togo,TGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,117.6,219
220.2001,Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,21.5,220
221.2001,Tajikistan,TJK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,86.6,221
222.2001,Turkmenistan,TKM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,79.2,222
223.2001,Timor-Leste,TLS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,104.6,223
224.2001,Tonga,TON,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,17.3,224
225.2001,Trinidad and Tobago,TTO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,28.6,225
226.2001,Tunisia,TUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,29.6,226
227.2001,Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,36.9,227
228.2001,Tuvalu,TUV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,41.1,228
230.2001,Tanzania,TZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,122.6,230
231.2001,Uganda,UGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,141,231
232.2001,Ukraine,UKR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,17.6,232
233.2001,Upper middle income,UMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,37.7,233
234.2001,Uruguay,URY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,16.2,234
235.2001,United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,8.3,235
236.2001,Uzbekistan,UZB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,61.4,236
237.2001,St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,22.1,237
238.2001,"Venezuela, RB",VEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,21,238
240.2001,Vietnam,VNM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,32.5,240
241.2001,Vanuatu,VUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,28.2,241
242.2001,West Bank and Gaza,PSE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,28.9,242
243.2001,World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,73.4,243
244.2001,Samoa,WSM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,21,244
245.2001,"Yemen, Rep.",YEM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,90.7,245
246.2001,South Africa,ZAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,77.1,246
247.2001,"Congo, Dem. Rep.",COD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,156.8,247
248.2001,Zambia,ZMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,154.2,248
249.2001,Zimbabwe,ZWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,105.6,249
2.2002,Andorra,AND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,4.2,2
3.2002,Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,130.3,3
4.2002,Angola,AGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,211.7,4
5.2002,Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,23.6,5
6.2002,Arab World,ARB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,56.85263894,6
7.2002,United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,10.6,7
8.2002,Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,19.2,8
9.2002,Armenia,ARM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,27.3,9
11.2002,Antigua and Barbuda,ATG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,14.1,11
12.2002,Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,6,12
13.2002,Austria,AUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,5.3,13
14.2002,Azerbaijan,AZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,63.8,14
15.2002,Burundi,BDI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,143.2,15
16.2002,Belgium,BEL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,5.4,16
17.2002,Benin,BEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,137.1,17
18.2002,Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,178.3,18
19.2002,Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,79,19
20.2002,Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,19.2,20
21.2002,Bahrain,BHR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,11.8,21
22.2002,"Bahamas, The",BHS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,15.5,22
23.2002,Bosnia and Herzegovina,BIH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,8.3,23
24.2002,Belarus,BLR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,11.9,24
25.2002,Belize,BLZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,23.5,25
27.2002,Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,72.2,27
28.2002,Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,27.4,28
29.2002,Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,16.8,29
30.2002,Brunei Darussalam,BRN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,9.2,30
31.2002,Bhutan,BTN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,70.6,31
32.2002,Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,79.8,32
33.2002,Central African Republic,CAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,171.9,33
34.2002,Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,6.2,34
35.2002,Central Europe and the Baltics,CEB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,12.85594557,35
36.2002,Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,5.5,36
38.2002,Chile,CHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,9.8,38
39.2002,China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,31.6,39
40.2002,Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,139.7,40
41.2002,Cameroon,CMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,140.2,41
42.2002,"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,115.6,42
43.2002,Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,23.6,43
44.2002,Comoros,COM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,100.8,44
45.2002,Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,29.9,45
46.2002,Costa Rica,CRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,11.6,46
47.2002,Caribbean small states,CSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,25.91954686,47
48.2002,Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,7.7,48
51.2002,Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,5.8,51
52.2002,Czech Republic,CZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,6,52
53.2002,Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,5.1,53
54.2002,Djibouti,DJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,96,54
55.2002,Dominica,DMA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,15.1,55
56.2002,Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,5.4,56
57.2002,Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,39.1,57
58.2002,Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,37.8,58
59.2002,East Asia & Pacific (developing only),EAP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,37.4,59
60.2002,East Asia & Pacific (all income levels),EAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,35.61119633,60
61.2002,Europe & Central Asia (developing only),ECA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,38,61
62.2002,Europe & Central Asia (all income levels),ECS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,20.29168806,62
63.2002,Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,31.9,63
64.2002,"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,41.4,64
65.2002,Euro area,EMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,5.608121525,65
66.2002,Eritrea,ERI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,80.4,66
67.2002,Spain,ESP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,6.2,67
68.2002,Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,9.4,68
